DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,THREAD NO.,
13/09/2019,02:03:57,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 7,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000401,7,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000363,12,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000916,25,
13/09/2019,02:03:57,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000718,23,
13/09/2019,02:03:57,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 7,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000396,11,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000264,26,
13/09/2019,02:03:57,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000212,16,
13/09/2019,02:03:57,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000354,19,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000288,24,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,1,00:00:00.0002296,3,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000363,7,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000378,12,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 10,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000302,30,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 10,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000552,52,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 10,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000552,53,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 10,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000581,36,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 10,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000529,35,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000293,25,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000203,24,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000193,26,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000326,23,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000198,16,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000340,19,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,7,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000203,12,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,25,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000368,11,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000207,24,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000401,30,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000207,35,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000396,36,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000505,37,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000212,53,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000226,52,
13/09/2019,02:03:59,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000255,56,
13/09/2019,02:03:59,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000274,59,
13/09/2019,02:03:59,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000430,26,
13/09/2019,02:03:59,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,23,
13/09/2019,02:03:59,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000222,16,
13/09/2019,02:03:59,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000363,58,
13/09/2019,02:03:59,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000396,19,
13/09/2019,02:04:04,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000973,63,
13/09/2019,02:03:58,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000368,7,
13/09/2019,02:03:57,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 9,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,1,00:00:00.0000382,4,
13/09/2019,02:03:59,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,2,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000382,12,
13/09/2019,02:04:12,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000363,7,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0002325,11,
13/09/2019,02:04:13,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000226,19,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000212,16,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000207,23,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,26,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,24,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000340,25,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000198,30,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000193,35,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0001432,36,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000193,37,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000340,53,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,52,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000198,58,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000226,59,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000302,56,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000945,64,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000330,84,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000831,62,
13/09/2019,02:04:13,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000349,63,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000742,61,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000297,90,
13/09/2019,02:04:10,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0001606,91,
13/09/2019,02:04:14,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000496,151,
13/09/2019,02:04:14,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000756,152,
13/09/2019,02:04:14,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0001602,149,
13/09/2019,02:04:14,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 14,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000907,161,
13/09/2019,02:04:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000529,163,
13/09/2019,02:04:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000515,165,
13/09/2019,02:04:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000552,215,
13/09/2019,02:04:23,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000406,30,
13/09/2019,02:04:23,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,4,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000392,37,
13/09/2019,02:04:23,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000363,61,
13/09/2019,02:04:23,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000420,151,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,THREAD NO.,
13/09/2019,02:03:59,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 13,Board combination missed,-1001,1,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,1,00:00:00.0000217,3,
13/09/2019,02:04:23,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,6,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000222,36,
13/09/2019,02:04:23,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000217,59,
13/09/2019,02:04:23,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,3,00:00:00.0000217,90,
13/09/2019,02:04:14,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 15,Board combination missed,-1001,1,5,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,1,00:00:00.0000354,4,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,THREAD NO.,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,THREAD NO.,
13/09/2019,02:06:15,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 2,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,1,00:00:00.0000581,5,
13/09/2019,02:06:16,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 2,Board combination missed,-1001,1,2,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,1,00:00:00.0000656,5,
13/09/2019,02:06:17,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 3,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000916,7,
13/09/2019,02:06:17,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 3,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,1,00:00:00.0000401,5,
13/09/2019,02:06:17,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 4,Board combination missed,-1001,1,1,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000548,10,
13/09/2019,02:06:17,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],FAIL,Board 4,Board combination missed,-1001,1,3,X,Minimax_TPL.GameBoard_TPL`1[Minimax_TPL.counters],Minimax_TPL.GameBoard_TPL`1[System.Int32],0,2,00:00:00.0000231,7,
